CustomerID,first_purchase,last_purchase,invoice_count,total_units,total_revenue,avg_line_revenue,country,recency_days,customer_lifespan_days,repeat_customer_flag,high_value_flag
17647,2011-10-05 15:38:00,2011-10-05 15:38:00,1,30,133.06,19.00857142857143,United Kingdom,65,0,0,0
17648,2011-04-04 10:29:00,2011-10-10 09:41:00,4,487,1797.5,19.752747252747252,United Kingdom,61,188,1,1
17649,2011-07-24 15:53:00,2011-07-24 15:53:00,1,399,868.49,16.70173076923077,United Kingdom,138,0,0,0
17650,2011-11-18 14:52:00,2011-11-18 14:52:00,1,150,166.07999999999998,20.759999999999998,United Kingdom,21,0,0,0
17651,2011-06-15 15:57:00,2011-11-28 10:29:00,10,3112,3945.0,17.004310344827587,United Kingdom,12,165,1,1
17652,2011-03-03 14:05:00,2011-11-14 12:55:00,12,2509,4867.72,18.794285714285714,United Kingdom,25,255,1,1
17653,2011-08-11 15:24:00,2011-11-03 12:46:00,4,1409,1207.56,27.44454545454545,United Kingdom,37,83,1,0
17654,2011-03-07 13:17:00,2011-03-07 13:17:00,1,41,117.55,5.343181818181818,United Kingdom,277,0,0,0
17655,2010-12-08 16:45:00,2011-11-29 11:34:00,7,1116,2638.94,28.99934065934066,United Kingdom,11,355,1,1
17656,2011-08-03 10:45:00,2011-09-27 13:04:00,5,1399,1674.69,20.423048780487804,United Kingdom,73,55,1,1
17658,2011-05-12 15:23:00,2011-11-14 12:07:00,2,616,595.42,31.337894736842102,United Kingdom,26,185,1,0
17659,2010-12-02 16:46:00,2011-11-22 13:29:00,12,1525,2999.46,18.98392405063291,United Kingdom,17,354,1,1
17660,2011-07-21 13:37:00,2011-07-21 13:37:00,1,121,178.75,4.703947368421052,United Kingdom,141,0,0,0
17663,2011-02-25 14:11:00,2011-11-14 08:56:00,7,797,1802.91,20.96406976744186,United Kingdom,26,261,1,1
17664,2011-05-11 14:17:00,2011-11-21 11:29:00,2,604,604.64,14.061395348837209,United Kingdom,19,193,1,0
17666,2011-10-05 11:06:00,2011-12-06 09:06:00,2,596,728.16,40.45333333333333,United Kingdom,4,61,1,0
17667,2011-02-14 09:24:00,2011-10-04 14:32:00,5,1033,2055.51,17.71991379310345,United Kingdom,66,232,1,1
17668,2011-11-01 14:45:00,2011-12-08 13:25:00,2,93,347.75,23.183333333333334,United Kingdom,1,36,1,0
17669,2011-04-04 10:11:00,2011-10-28 08:53:00,7,1916,3406.7200000000003,50.09882352941177,United Kingdom,43,206,1,1
17670,2011-04-26 09:12:00,2011-04-26 09:12:00,1,110,205.7,18.7,United Kingdom,228,0,0,0
17671,2010-12-09 14:27:00,2011-11-24 12:21:00,4,772,1572.71,29.67377358490566,United Kingdom,16,349,1,0
17672,2011-02-03 13:29:00,2011-10-20 14:18:00,2,1690,3178.17,28.892454545454545,United Kingdom,50,259,1,1
17673,2011-01-23 15:16:00,2011-12-08 12:50:00,6,1462,1594.97,7.316376146788991,United Kingdom,2,318,1,0
17674,2010-12-06 10:20:00,2011-09-26 13:35:00,2,672,551.04,20.40888888888889,United Kingdom,74,294,1,0
17675,2010-12-07 13:22:00,2011-12-08 18:03:00,31,8360,20374.28,28.89968794326241,United Kingdom,1,366,1,1
17676,2010-12-08 13:49:00,2011-12-05 15:16:00,6,922,1371.18,17.807532467532468,United Kingdom,4,362,1,0
17677,2010-12-06 08:42:00,2011-12-08 09:56:00,30,9772,16345.38,53.94514851485148,United Kingdom,2,367,1,1
17678,2011-03-21 11:52:00,2011-03-21 11:52:00,1,207,298.11,18.631875,United Kingdom,264,0,0,0
17679,2011-09-15 10:35:00,2011-10-18 07:43:00,2,729,1992.1100000000001,66.40366666666667,United Kingdom,53,32,1,1
17680,2011-11-16 12:42:00,2011-11-16 12:42:00,1,96,184.4,16.763636363636365,United Kingdom,24,0,0,0
17682,2010-12-06 13:35:00,2011-11-29 15:59:00,6,1367,2474.33,20.968898305084746,United Kingdom,10,358,1,1
17684,2011-10-27 11:10:00,2011-10-27 11:10:00,1,145,239.41,15.960666666666667,United Kingdom,44,0,0,0
17685,2010-12-02 14:42:00,2011-11-23 11:36:00,7,1907,3155.83,24.849055118110236,United Kingdom,17,355,1,1
17686,2011-02-10 10:18:00,2011-12-02 15:39:00,7,2478,5739.46,20.06804195804196,United Kingdom,7,295,1,1
17690,2010-12-01 16:15:00,2011-11-09 15:17:00,15,1769,4726.8,18.757142857142856,United Kingdom,30,342,1,1
17691,2010-12-06 11:10:00,2010-12-16 17:20:00,2,134,290.40000000000003,15.28421052631579,United Kingdom,358,10,1,0
17692,2010-12-15 13:37:00,2011-08-04 14:01:00,4,672,740.94,16.10739130434783,United Kingdom,127,232,1,0
17693,2011-07-25 15:48:00,2011-07-25 15:48:00,1,231,200.47,12.529375,United Kingdom,137,0,0,0
17694,2011-07-21 12:00:00,2011-07-21 12:00:00,1,184,283.12,18.874666666666666,United Kingdom,142,0,0,0
17695,2011-06-21 12:35:00,2011-07-31 10:40:00,2,779,765.34,21.866857142857143,United Kingdom,132,39,1,0
17696,2010-12-10 09:51:00,2011-11-01 13:43:00,8,1756,2285.71,19.875739130434784,United Kingdom,38,326,1,1
17697,2011-04-17 15:40:00,2011-04-17 15:40:00,1,93,338.95,17.839473684210525,United Kingdom,236,0,0,0
17698,2011-03-24 11:34:00,2011-03-24 11:34:00,1,93,154.95,19.36875,United Kingdom,261,0,0,0
17700,2011-03-03 16:34:00,2011-11-23 11:51:00,4,1266,2534.64,17.84957746478873,United Kingdom,17,264,1,1
17701,2011-04-01 12:25:00,2011-04-01 12:25:00,1,109,417.95,17.414583333333333,United Kingdom,253,0,0,0
17702,2011-05-17 16:23:00,2011-11-09 16:03:00,4,1353,1824.37,24.653648648648648,United Kingdom,30,175,1,1
17703,2011-07-24 13:30:00,2011-11-04 15:51:00,3,590,798.74,14.522545454545455,United Kingdom,35,103,1,0
17704,2011-04-14 09:28:00,2011-06-24 09:40:00,2,343,885.19,28.554516129032258,United Kingdom,169,71,1,0
17705,2011-02-11 10:57:00,2011-12-06 13:45:00,9,963,1823.52,17.70407766990291,United Kingdom,3,298,1,1
17706,2010-12-08 11:02:00,2011-12-05 13:34:00,17,3899,10504.49,27.498664921465966,United Kingdom,4,362,1,1
17707,2011-01-07 13:30:00,2011-06-07 15:03:00,2,144,152.4,30.48,United Kingdom,185,151,1,0
17708,2011-01-19 10:09:00,2011-06-05 10:12:00,2,90,263.33,7.744999999999999,United Kingdom,188,137,1,0
17709,2011-06-23 11:55:00,2011-06-23 11:55:00,1,17,137.45,19.635714285714283,United Kingdom,170,0,0,0
17711,2011-02-23 11:32:00,2011-11-29 11:40:00,2,246,385.1,16.743478260869566,United Kingdom,11,279,1,0
17712,2011-10-26 12:28:00,2011-10-26 12:28:00,1,215,522.91,18.031379310344825,United Kingdom,45,0,0,0
17714,2011-01-23 10:32:00,2011-01-23 10:32:00,1,92,153.0,15.3,United Kingdom,321,0,0,0
17715,2011-05-23 12:32:00,2011-05-23 12:32:00,1,384,326.4,326.4,United Kingdom,201,0,0,0
17716,2011-03-17 10:38:00,2011-11-17 12:00:00,11,3072,5655.99,23.085673469387753,United Kingdom,23,245,1,1
17718,2011-04-21 13:39:00,2011-04-21 13:39:00,1,83,139.35,23.224999999999998,United Kingdom,232,0,0,0
17719,2011-03-29 11:29:00,2011-11-02 10:36:00,15,2466,5396.04,19.693576642335767,United Kingdom,38,217,1,1
17720,2010-12-07 10:43:00,2011-11-13 15:04:00,4,576,1195.94,23.9188,United Kingdom,26,341,1,0
17722,2010-12-08 12:41:00,2011-09-04 15:22:00,4,1595,2424.04,21.078608695652175,United Kingdom,96,270,1,1
17723,2011-05-09 14:44:00,2011-08-04 18:37:00,6,792,3276.4000000000005,327.64000000000004,United Kingdom,127,87,1,1
17724,2011-07-24 13:26:00,2011-09-29 15:26:00,3,300,1033.0,25.825,United Kingdom,71,67,1,0
17725,2011-03-17 19:47:00,2011-11-23 16:34:00,11,2162,3439.08,17.911875,United Kingdom,16,250,1,1
17727,2011-11-24 17:06:00,2011-11-24 17:06:00,1,645,1060.25,16.064393939393938,United Kingdom,15,0,0,0
17728,2011-09-14 11:39:00,2011-12-06 08:52:00,3,1469,2876.01,17.430363636363637,United Kingdom,4,82,1,1
17730,2011-01-17 14:49:00,2011-12-06 15:43:00,13,3576,5298.4800000000005,24.304954128440368,United Kingdom,3,323,1,1
17731,2011-06-09 14:18:00,2011-09-21 15:02:00,4,493,1240.11,18.509104477611938,United Kingdom,79,104,1,0
17732,2010-12-02 09:29:00,2010-12-02 09:29:00,1,93,303.97,16.887222222222224,United Kingdom,373,0,0,0
17733,2011-03-23 09:54:00,2011-11-01 08:16:00,2,463,692.19,19.776857142857143,United Kingdom,39,222,1,0
17734,2011-04-20 10:04:00,2011-10-17 12:33:00,3,422,700.63,16.293720930232556,United Kingdom,54,180,1,0
17735,2010-12-07 10:32:00,2011-12-07 16:47:00,19,8439,13110.02,19.000028985507246,United Kingdom,2,365,1,1
17736,2011-08-18 14:33:00,2011-11-30 15:36:00,3,238,377.44,15.0976,United Kingdom,9,104,1,0
17737,2011-10-12 14:42:00,2011-11-30 15:16:00,2,108,168.24,16.824,United Kingdom,9,49,1,0
17738,2011-03-02 16:26:00,2011-11-20 15:05:00,4,1029,1879.05,19.371649484536082,United Kingdom,19,262,1,1
17739,2010-12-14 14:26:00,2011-11-28 09:12:00,7,861,2791.35,59.39042553191489,United Kingdom,12,348,1,1
17742,2011-01-11 10:04:00,2011-08-18 15:28:00,2,89,355.11,23.674,United Kingdom,113,219,1,0
17744,2010-12-16 14:17:00,2011-12-06 12:11:00,6,3412,2322.4,17.076470588235296,United Kingdom,4,354,1,1
17746,2011-04-13 14:31:00,2011-04-13 14:31:00,1,29,110.25,18.375,United Kingdom,240,0,0,0
17747,2011-08-19 08:13:00,2011-08-19 08:13:00,1,12,71.4,71.4,United Kingdom,113,0,0,0
17749,2011-03-28 13:39:00,2011-06-14 15:45:00,2,320,674.52,19.272,United Kingdom,178,78,1,0
17750,2011-06-28 15:44:00,2011-12-04 14:09:00,9,3747,1710.45,9.29592391304348,United Kingdom,5,158,1,1
17752,2010-12-15 16:19:00,2010-12-15 16:19:00,1,192,80.64,80.64,United Kingdom,359,0,0,0
17754,2011-03-24 13:54:00,2011-12-09 11:20:00,5,1816,1664.6499999999999,18.703932584269662,United Kingdom,1,259,1,1
17757,2010-12-02 17:17:00,2011-12-08 15:31:00,30,3318,5593.39,7.558635135135136,United Kingdom,1,370,1,1
17758,2011-04-03 15:22:00,2011-11-20 14:45:00,8,2054,3408.2,8.436138613861386,United Kingdom,19,230,1,1
17759,2011-06-23 13:35:00,2011-11-22 16:02:00,3,697,819.96,9.110666666666667,United Kingdom,17,152,1,0
17760,2010-12-01 15:08:00,2011-11-18 10:56:00,2,239,287.59,11.503599999999999,United Kingdom,22,351,1,0
17761,2011-11-07 10:23:00,2011-11-07 10:23:00,1,398,712.78,37.514736842105265,United Kingdom,33,0,0,0
17763,2011-03-21 14:25:00,2011-03-21 14:25:00,1,12,15.0,15.0,United Kingdom,263,0,0,0
17764,2011-05-12 16:11:00,2011-10-20 11:03:00,2,351,772.55,10.880985915492957,United Kingdom,51,160,1,0
17765,2011-03-28 11:58:00,2011-07-04 12:41:00,3,143,367.63,6.564821428571428,United Kingdom,159,98,1,0
17767,2011-11-24 14:42:00,2011-11-24 14:42:00,1,128,271.2,12.914285714285715,United Kingdom,15,0,0,0
17768,2011-06-26 13:46:00,2011-12-01 13:22:00,3,1122,2081.9,21.243877551020407,United Kingdom,8,157,1,1
17769,2011-01-23 11:15:00,2011-11-27 11:18:00,10,1850,3957.43,13.017861842105262,United Kingdom,13,308,1,1
17770,2011-03-02 13:35:00,2011-05-25 12:34:00,5,365,1143.27,30.086052631578948,United Kingdom,199,83,1,0
17771,2011-01-20 14:13:00,2011-10-14 11:43:00,2,287,245.81,4.552037037037037,United Kingdom,57,266,1,0
17772,2011-11-29 10:57:00,2011-11-29 11:05:00,2,55,173.45,3.469,United Kingdom,11,0,1,0
17774,2011-02-07 13:13:00,2011-09-04 12:49:00,4,508,1213.73,7.932875816993464,United Kingdom,97,208,1,0
17775,2011-03-30 10:50:00,2011-03-30 10:50:00,1,72,56.4,18.8,United Kingdom,255,0,0,0
17777,2011-08-31 14:35:00,2011-11-15 12:02:00,3,501,647.56,3.408210526315789,United Kingdom,25,75,1,0
17779,2011-07-19 12:19:00,2011-11-18 14:15:00,3,396,650.32,8.028641975308643,United Kingdom,21,122,1,0
17781,2011-03-31 19:54:00,2011-07-03 16:00:00,2,34,188.02,15.668333333333335,United Kingdom,159,93,1,0
17783,2011-04-06 10:07:00,2011-09-28 16:07:00,2,354,283.47,4.23089552238806,United Kingdom,72,175,1,0
17785,2011-10-17 13:43:00,2011-10-17 13:43:00,1,67,131.94,10.149230769230769,United Kingdom,53,0,0,0
17786,2011-01-26 14:35:00,2011-09-15 12:51:00,2,195,266.85,3.9242647058823534,United Kingdom,85,231,1,0
17787,2010-12-03 13:43:00,2011-07-10 11:24:00,4,896,1817.54,14.19953125,United Kingdom,153,218,1,1
17788,2011-08-02 10:38:00,2011-09-27 10:09:00,2,211,1117.9,223.58,United Kingdom,74,55,1,0
17789,2011-03-03 13:14:00,2011-03-03 13:14:00,1,74,225.9,16.135714285714286,United Kingdom,281,0,0,0
17790,2010-12-10 10:47:00,2011-11-13 11:30:00,14,835,1964.3,10.393121693121692,United Kingdom,27,338,1,1
17791,2011-11-10 12:09:00,2011-11-10 12:09:00,1,46,106.1,10.61,United Kingdom,30,0,0,0
17793,2011-11-14 14:24:00,2011-11-14 14:24:00,1,226,300.34,5.77576923076923,United Kingdom,25,0,0,0
17795,2011-03-20 12:02:00,2011-06-13 12:36:00,2,305,342.83,7.618444444444444,United Kingdom,180,85,1,0
17796,2010-12-05 12:23:00,2011-10-30 15:38:00,4,176,690.0,8.518518518518519,United Kingdom,40,329,1,0
17797,2011-06-10 11:29:00,2011-11-17 13:21:00,3,498,780.43,7.0309009009009005,United Kingdom,22,160,1,0
17799,2010-12-13 13:10:00,2011-11-17 15:16:00,10,1753,3039.17,7.522698019801981,United Kingdom,22,339,1,1
17800,2011-01-09 13:50:00,2011-11-02 12:57:00,9,732,1187.21,11.526310679611651,United Kingdom,37,296,1,0
17802,2010-12-02 13:44:00,2011-09-18 14:56:00,3,752,1285.04,9.178857142857142,United Kingdom,82,290,1,0
17805,2011-09-27 11:49:00,2011-09-27 11:49:00,1,478,512.31,51.230999999999995,United Kingdom,74,0,0,0
17806,2011-11-28 14:12:00,2011-11-28 14:12:00,1,727,546.04,12.698604651162789,United Kingdom,11,0,0,0
17809,2010-12-01 09:41:00,2011-11-23 12:59:00,12,2057,5411.91,88.71983606557377,United Kingdom,16,357,1,1
17811,2011-01-10 10:58:00,2011-12-05 13:46:00,39,4146,7761.82,9.374178743961352,United Kingdom,4,329,1,1
17812,2010-12-06 15:27:00,2011-11-27 11:47:00,4,329,699.81,5.261729323308271,United Kingdom,13,355,1,0
17813,2011-09-29 15:57:00,2011-11-25 16:13:00,5,752,1698.07,4.879511494252873,United Kingdom,14,57,1,1
17816,2010-12-09 14:10:00,2011-11-03 11:34:00,4,30,36.56,2.150588235294118,United Kingdom,37,328,1,0
17817,2011-03-07 17:30:00,2011-12-05 14:39:00,3,67,387.68,11.747878787878788,United Kingdom,4,272,1,0
17819,2010-12-03 14:26:00,2011-09-29 10:52:00,7,1031,3704.87,77.18479166666667,United Kingdom,72,299,1,1
17824,2011-10-19 14:14:00,2011-10-19 14:14:00,1,408,298.4,22.95384615384615,United Kingdom,51,0,0,0
17827,2010-12-10 10:18:00,2011-12-04 15:00:00,5,1240,1987.33,9.24339534883721,United Kingdom,5,359,1,1
17828,2011-06-08 08:31:00,2011-11-17 08:41:00,4,667,1820.09,27.1655223880597,Malta,23,162,1,1
17829,2011-02-14 12:46:00,2011-02-14 12:46:00,1,496,889.24,29.641333333333332,United Arab Emirates,299,0,0,0
17830,2011-02-24 10:15:00,2011-12-08 12:28:00,3,92,398.7,17.33478260869565,United Kingdom,2,287,1,0
17831,2011-11-06 15:09:00,2011-11-06 15:09:00,1,12,35.400000000000006,17.700000000000003,United Kingdom,33,0,0,0
17832,2011-10-21 11:43:00,2011-10-21 11:43:00,1,208,155.37,2.547049180327869,United Kingdom,50,0,0,0
17835,2011-11-16 16:30:00,2011-12-07 11:48:00,3,344,342.24,5.800677966101695,United Kingdom,3,20,1,0
17836,2011-10-23 16:13:00,2011-10-23 16:13:00,1,88,110.21000000000001,4.592083333333334,United Kingdom,47,0,0,0
17837,2011-06-29 16:44:00,2011-10-28 16:13:00,8,510,1541.23,9.513765432098765,United Kingdom,42,120,1,0
17838,2010-12-02 15:55:00,2011-11-13 11:20:00,5,1831,2720.8,23.254700854700857,United Kingdom,27,345,1,1
17839,2011-10-28 17:27:00,2011-10-28 17:27:00,1,257,318.15,6.11826923076923,United Kingdom,42,0,0,0
17841,2010-12-01 14:41:00,2011-12-08 12:07:00,124,22834,40519.84,5.2787701928087545,United Kingdom,2,371,1,1
17843,2011-02-09 15:33:00,2011-02-09 15:33:00,1,113,205.48,5.553513513513513,United Kingdom,303,0,0,0
17844,2011-08-25 11:27:00,2011-08-25 11:27:00,1,52,51.559999999999995,10.312,Canada,107,0,0,0
17846,2011-09-15 15:20:00,2011-09-15 15:20:00,1,1,2033.1,2033.1,United Kingdom,85,0,0,1
17848,2010-12-16 18:38:00,2011-09-19 16:49:00,9,398,901.1999999999999,17.670588235294115,United Kingdom,81,276,1,0
17849,2011-01-10 11:59:00,2011-05-05 13:46:00,4,114,605.8000000000001,23.300000000000004,United Kingdom,218,115,1,0
17850,2010-12-01 08:26:00,2010-12-02 15:27:00,34,1733,5391.21,18.15222222222222,United Kingdom,372,1,1,1
17852,2011-11-28 12:31:00,2011-11-28 12:36:00,2,53,114.34,4.764166666666667,United Kingdom,12,0,1,0
17854,2011-04-26 16:53:00,2011-06-07 16:21:00,2,84,311.26,20.750666666666667,United Kingdom,185,41,1,0
17855,2010-12-02 09:44:00,2010-12-02 09:44:00,1,197,208.97,12.292352941176471,United Kingdom,373,0,0,0
17856,2011-03-03 11:40:00,2011-12-08 09:40:00,4,842,1418.03,94.53533333333333,United Kingdom,2,279,1,0
17857,2010-12-09 11:35:00,2011-12-05 13:13:00,23,19256,26879.04,497.76,United Kingdom,4,361,1,1
17858,2010-12-05 13:08:00,2011-12-04 11:56:00,12,2694,5140.66,26.09472081218274,United Kingdom,6,363,1,1
17859,2011-02-08 10:32:00,2011-02-08 10:32:00,1,102,141.92,6.170434782608695,United Kingdom,305,0,0,0
17860,2010-12-06 12:41:00,2010-12-06 12:41:00,1,93,226.45000000000002,4.354807692307693,United Kingdom,369,0,0,0
17861,2011-01-24 11:34:00,2011-12-06 16:21:00,8,1985,2097.88,9.579360730593608,United Kingdom,3,316,1,1
17862,2011-01-20 12:23:00,2011-01-20 12:23:00,1,100,330.9,30.08181818181818,United Kingdom,324,0,0,0
17863,2010-12-05 13:21:00,2011-10-11 13:45:00,6,2638,3160.0,21.35135135135135,United Kingdom,59,310,1,1
17864,2011-03-09 11:44:00,2011-11-27 11:15:00,3,706,554.85,6.165,United Kingdom,13,262,1,0
17865,2010-12-10 14:53:00,2011-11-09 12:08:00,20,5757,10526.32,28.449513513513512,United Kingdom,31,333,1,1
17866,2011-07-20 11:07:00,2011-07-20 11:07:00,1,174,329.65000000000003,36.62777777777778,United Kingdom,143,0,0,0
17867,2011-02-24 12:25:00,2011-11-09 14:15:00,6,508,1157.8700000000001,17.027500000000003,United Kingdom,30,258,1,0
17869,2010-12-06 17:16:00,2011-08-24 16:16:00,5,111,428.18,10.7045,United Kingdom,107,260,1,0
17870,2010-12-08 08:12:00,2011-12-07 15:07:00,12,1351,1865.8899999999999,6.910703703703703,United Kingdom,2,364,1,1
17871,2011-05-19 11:32:00,2011-05-19 11:32:00,1,182,155.9,15.59,United Kingdom,205,0,0,0
17873,2010-12-01 14:54:00,2011-09-20 16:41:00,5,1035,1848.96,42.99906976744186,United Kingdom,80,293,1,1
17874,2011-03-29 11:25:00,2011-06-07 12:54:00,6,221,683.46,14.857826086956523,United Kingdom,185,70,1,0
17877,2011-06-22 13:00:00,2011-06-22 13:00:00,1,98,237.61,19.800833333333333,United Kingdom,170,0,0,0
17878,2011-10-27 11:24:00,2011-10-27 11:24:00,1,401,379.45,14.59423076923077,United Kingdom,44,0,0,0
17879,2011-06-19 12:36:00,2011-06-19 12:36:00,1,45,178.52,29.753333333333334,United Kingdom,174,0,0,0
17880,2010-12-10 10:21:00,2010-12-10 10:21:00,1,314,458.92,17.65076923076923,United Kingdom,365,0,0,0
17881,2011-02-08 17:16:00,2011-02-08 17:16:00,1,32,133.35,16.66875,United Kingdom,304,0,0,0
17883,2011-04-07 19:16:00,2011-12-06 17:49:00,4,374,664.34,4.6784507042253525,United Kingdom,3,242,1,0
17884,2010-12-03 12:11:00,2011-12-06 11:33:00,4,817,695.0699999999999,6.151061946902654,United Kingdom,4,367,1,0
17885,2011-11-27 14:40:00,2011-11-27 14:40:00,1,110,156.34,2.949811320754717,United Kingdom,12,0,0,0
17886,2011-04-04 12:34:00,2011-11-08 10:09:00,3,469,869.28,8.52235294117647,United Kingdom,32,217,1,0
17887,2011-08-02 17:29:00,2011-08-02 17:29:00,1,30,111.35,11.135,United Kingdom,129,0,0,0
17888,2010-12-17 13:56:00,2011-11-18 13:45:00,8,973,716.0,11.015384615384615,United Kingdom,21,335,1,0
17889,2011-01-21 17:14:00,2011-05-11 16:26:00,2,77,201.37,10.0685,United Kingdom,212,109,1,0
17890,2010-12-13 15:12:00,2011-01-21 11:19:00,2,402,586.89,6.449340659340659,United Kingdom,323,38,1,0
17891,2011-06-30 20:08:00,2011-06-30 20:08:00,1,393,203.85999999999999,5.995882352941176,United Kingdom,162,0,0,0
17892,2011-07-07 12:56:00,2011-10-14 16:49:00,3,109,244.1,8.717857142857143,United Kingdom,56,99,1,0
17893,2011-04-28 13:50:00,2011-04-28 13:50:00,1,149,107.21,7.147333333333333,United Kingdom,225,0,0,0
17894,2010-12-08 14:50:00,2011-09-29 09:23:00,8,404,1118.96,5.827916666666667,United Kingdom,72,294,1,0
17895,2011-10-26 17:00:00,2011-10-26 17:00:00,1,127,95.45,6.363333333333333,United Kingdom,44,0,0,0
17896,2011-11-16 13:59:00,2011-11-16 13:59:00,1,288,256.32,128.16,United Kingdom,23,0,0,0
17897,2010-12-01 12:31:00,2011-06-20 11:23:00,3,222,541.8100000000001,5.01675925925926,United Kingdom,173,200,1,0
17898,2011-05-16 17:13:00,2011-09-15 14:56:00,2,190,152.06,5.430714285714286,United Kingdom,85,121,1,0
17899,2011-07-03 14:58:00,2011-07-03 14:58:00,1,170,154.55,4.985483870967743,United Kingdom,159,0,0,0
17900,2011-06-02 14:28:00,2011-06-02 14:38:00,2,73,112.19999999999999,18.7,United Kingdom,190,0,1,0
17901,2011-11-10 17:29:00,2011-11-10 17:29:00,1,24,110.38,5.809473684210526,United Kingdom,29,0,0,0
17904,2011-11-18 12:57:00,2011-11-18 12:57:00,1,59,181.07,5.325588235294117,United Kingdom,21,0,0,0
17905,2010-12-01 13:21:00,2011-09-29 17:33:00,4,406,798.99,24.21181818181818,United Kingdom,71,302,1,0
17906,2011-04-06 17:25:00,2011-04-06 17:25:00,1,26,72.9,6.075,United Kingdom,247,0,0,0
17908,2010-12-01 11:45:00,2010-12-01 11:45:00,1,169,232.03,4.2968518518518515,United Kingdom,374,0,0,0
17911,2011-11-30 14:52:00,2011-11-30 14:52:00,1,223,366.23,9.390512820512821,United Kingdom,9,0,0,0
17912,2010-12-10 11:11:00,2011-02-02 14:25:00,5,184,310.06,8.38,United Kingdom,310,54,1,0
17913,2010-12-19 11:35:00,2011-10-12 10:45:00,2,288,408.65,7.0456896551724135,United Kingdom,59,296,1,0
17914,2011-12-06 11:58:00,2011-12-06 11:58:00,1,457,329.36,4.391466666666667,United Kingdom,4,0,0,0
17917,2010-12-12 12:08:00,2011-10-25 13:20:00,3,184,335.03,3.6416304347826083,United Kingdom,45,317,1,0
17919,2011-09-12 13:41:00,2011-09-12 13:41:00,1,756,1304.04,56.697391304347825,United Kingdom,88,0,0,0
17920,2010-12-01 11:49:00,2011-12-05 14:29:00,17,2473,4119.5,6.1947368421052635,United Kingdom,4,369,1,1
17921,2011-03-18 13:19:00,2011-10-06 18:56:00,4,425,820.23,5.776267605633803,United Kingdom,64,202,1,0
17923,2011-03-02 15:15:00,2011-03-02 15:15:00,1,50,207.50000000000003,207.50000000000003,United Kingdom,282,0,0,0
17924,2010-12-01 10:51:00,2011-11-28 09:11:00,7,1160,2962.5,95.56451612903226,United Kingdom,12,361,1,1
17925,2010-12-02 10:10:00,2010-12-02 10:10:00,1,72,244.08,244.08,United Kingdom,373,0,0,0
17926,2011-05-20 09:24:00,2011-07-29 14:39:00,2,306,397.29,18.91857142857143,United Kingdom,133,70,1,0
17928,2011-04-07 18:03:00,2011-10-25 13:52:00,2,140,212.54,9.240869565217391,United Kingdom,45,200,1,0
17929,2011-02-04 11:40:00,2011-11-28 16:01:00,4,108,843.0,168.6,United Kingdom,11,297,1,0
17930,2011-04-14 15:46:00,2011-11-04 10:23:00,5,1594,1740.48,44.62769230769231,United Kingdom,36,203,1,1
17931,2011-03-29 12:31:00,2011-07-28 18:33:00,2,249,408.36,6.282461538461539,United Kingdom,134,121,1,0
17932,2011-05-12 13:58:00,2011-11-10 19:49:00,3,789,1331.57,14.795222222222222,United Kingdom,29,182,1,0
17934,2011-10-12 10:50:00,2011-10-19 11:16:00,2,478,704.25,33.535714285714285,United Kingdom,52,7,1,0
17935,2011-07-21 11:23:00,2011-07-24 13:18:00,2,82,145.79,5.027241379310345,United Kingdom,138,3,1,0
17936,2011-12-04 13:32:00,2011-12-04 13:32:00,1,257,380.13,5.279583333333333,United Kingdom,5,0,0,0
17937,2010-12-12 14:43:00,2011-12-01 11:45:00,7,1754,4301.22,100.02837209302326,United Kingdom,9,353,1,1
17939,2011-07-03 12:27:00,2011-07-03 12:27:00,1,40,99.14,8.261666666666667,United Kingdom,160,0,0,0
17940,2011-02-10 09:29:00,2011-10-21 13:27:00,10,9323,4020.04,223.33555555555554,United Kingdom,49,253,1,1
17941,2011-08-01 08:30:00,2011-08-01 08:30:00,1,252,304.56,152.28,United Kingdom,131,0,0,0
17942,2011-12-02 10:45:00,2011-12-02 10:45:00,1,38,77.50000000000001,38.75000000000001,United Kingdom,8,0,0,0
17946,2011-03-25 14:34:00,2011-04-20 17:00:00,2,75,149.57999999999998,7.478999999999999,United Kingdom,233,26,1,0
17947,2011-11-02 13:05:00,2011-11-02 13:05:00,1,168,176.68,19.63111111111111,United Kingdom,37,0,0,0
17948,2011-07-15 12:58:00,2011-07-15 12:58:00,1,144,358.56000000000006,358.56000000000006,United Kingdom,147,0,0,0
17949,2010-12-03 13:12:00,2011-12-08 18:46:00,45,30546,58510.48,835.864,United Kingdom,1,370,1,1
17950,2010-12-09 15:16:00,2011-09-28 15:18:00,3,366,482.2,6.791549295774648,United Kingdom,72,293,1,0
17951,2010-12-01 12:40:00,2011-10-31 12:30:00,3,616,1008.5400000000001,50.42700000000001,United Kingdom,40,333,1,0
17954,2010-12-03 14:18:00,2011-12-04 14:15:00,12,2221,2314.13,4.851425576519916,United Kingdom,5,365,1,1
17955,2011-05-04 12:29:00,2011-05-25 12:00:00,4,273,557.3,29.331578947368417,United Kingdom,199,20,1,0
17956,2011-04-04 13:47:00,2011-04-04 13:47:00,1,1,12.75,12.75,United Kingdom,249,0,0,0
17957,2011-10-04 14:58:00,2011-10-04 14:58:00,1,287,111.68,3.6025806451612907,United Kingdom,66,0,0,0
